Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-zw.fhir.ig.core.json	12764	-	0	0	0	0	0	0	14	74	0	0	0	0	0	0	0	1	0	0	91	86	0	0	0	5	0	1
fsh-generated/resources/CodeSystem-ZimCountryCS.json	1712	3	0	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	14	74	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-ZimFacilityTypeCS.json	1019	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	8	51	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ZimProvinceCS.json	2603	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	59	0	0	0	1	0	0
fsh-generated/resources/Condition-condition1.json	1247	2	0	0	0	0	0	0	1	288	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0
fsh-generated/resources/Encounter-encounter1.json	781	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/Immunization-immunization1.json	680	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	0
fsh-generated/resources/Location-location1.json	489	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-zw-facility-code-ns.json	479	1	11	0	0	0	0	0	0	4	2093	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-zw-national-identity-ns.json	446	0	2	0	0	0	0	0	1	2	11	0	0	0	0	0	0	0	0	0	5	6	0	0	0	1	0	1
fsh-generated/resources/NamingSystem-zw-passport-ns.json	415	1	1	0	0	0	0	0	0	1	11	0	0	0	1	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-zw-phid-ns.json	451	0	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-zw-practitioner-registration-ns.json	501	1	1	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	6	7	0	0	0	1	0	0
fsh-generated/resources/Observation-observation1.json	882	1	0	0	0	0	0	0	0	807	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0
fsh-generated/resources/Organization-organization1.json	855	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/Patient-patient1.json	1407	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/Patient-zw-patient-example.json	2286	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner1.json	755	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson1.json	831	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-citizenship.json	2764	2	0	25	0	0	0	1	0	88	0	0	0	0	0	0	0	1	0	0	95	829	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-zw-condition.json	2313	1	0	32	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	137	871	0	1	0	8	1	1
fsh-generated/resources/StructureDefinition-zw-encounter.json	2823	2	0	52	1	0	0	0	0	29	0	0	1	0	0	0	0	0	0	0	196	329	0	0	0	18	0	0
