Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-zw.fhir.ig.core.json	2316	-	0	0	0	0	0	0	11	73	0	0	0	0	0	0	0	1	0	0	67	54	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ZWPatientIdentifier.json	2567	22	0	118	1	0	0	0	0	131	0	0	1	0	0	0	0	2	0	0	271	1115	0	0	0	19	1	1
fsh-generated/resources/StructureDefinition-zw-patient.json	1500	16	0	77	0	0	0	0	0	47	0	0	0	0	0	0	0	1	0	0	161	584	0	0	0	14	0	0
fsh-generated/resources/ValueSet-ZimGender.json	645	16	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	15	554	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ZimMaritalStatus.json	940	16	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	15	103	0	0	0	1	0	0
/fsh-generated/includes/fsh-link-references.md	208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1236	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/features.yaml	84	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	963	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	752	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	2813	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
