Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-zw.fhir.ig.core.json	3400	-	0	0	0	0	0	0	10	65	0	0	0	0	0	0	0	0	1	0	61	57	0	0	0	3	0	1
fsh-generated/resources/Patient-patient1.json	1202	4	0	0	0	0	0	0	1	458	0	0	0	0	0	1	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/Patient-zw-patient-example.json	1299	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-citizenship.json	2750	4	0	29	0	0	0	0	0	106	0	0	1	0	0	0	0	1	0	0	130	657	0	1	0	4	0	0
fsh-generated/resources/StructureDefinition-zw-patient.json	4795	4	0	94	0	0	0	0	0	82	0	0	0	0	0	0	0	2	0	0	333	591	0	0	0	15	0	1
fsh-generated/resources/ValueSet-ZimGender.json	755	2	0	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	9	72	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ZimMaritalStatus.json	980	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	46	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ZimProvince.json	1391	2	0	0	0	0	0	0	1	292	0	0	0	0	0	0	0	0	0	0	7	44	0	0	0	1	0	0
/fsh-generated/includes/fsh-link-references.md	324	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1552	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/features.yaml	84	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	752	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	264	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/about.md	599	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	4583	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
